year,month,type,port_name,province_name,country_code,country_name_en,country_name_th,product_name,value_baht
2020,2,import,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,14765946.0
2020,2,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระดาษ และผลิตภัณฑ์กระดาษอื่น ๆ,170.0
2020,2,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระดาษ และผลิตภัณฑ์กระดาษอื่น ๆ,3613.0
2020,2,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระดาษ และผลิตภัณฑ์กระดาษอื่น ๆ,9000.0
2020,2,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระดาษ และผลิตภัณฑ์กระดาษอื่น ๆ,14783.0
2020,2,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระดาษ และผลิตภัณฑ์กระดาษอื่น ๆ,17859.0
2020,3,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กรอบและโครงสำหรับแว่นตา,174433.0
2020,3,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,685.0
2020,3,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,717.0
2020,3,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,1541.0
2020,3,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,3135.0
2020,3,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,4006.0
2020,3,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,7743.0
2020,3,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,8391.0
2020,3,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,11146.0
2020,3,import,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,23368.0
2020,3,import,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,52527.0
2020,3,import,ด่านศุลกากรปาดังเบซาร์  3(ศภ.4),สงขลา,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,63027.0
2020,3,import,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,95549.0
2020,3,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,102203.0
2020,3,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,125394.0
2020,3,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,183912.0
2020,3,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,279677.0
2020,3,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,365229.0
2020,3,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,448263.0
2020,3,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,1078107.0
2020,4,import,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กรอบและโครงสำหรับแว่นตา,42143.0
2020,4,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กรอบและโครงสำหรับแว่นตา,96928.0
2020,4,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กรอบและโครงสำหรับแว่นตา,208211.0
2020,4,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กรอบและโครงสำหรับแว่นตา,819755.0
2020,4,import,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,736.0
2020,4,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,3606.0
2020,4,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,8868.0
2020,4,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,8888.0
2020,4,import,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,12521.0
2020,4,import,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,27893.0
2020,4,import,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,44805.0
2020,4,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,57668.0
2020,4,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,58328.0
2020,4,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,61724.0
2020,4,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,71397.0
2020,4,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,140217.0
2020,4,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,144365.0
2020,4,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,177370.0
2020,4,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,245299.0
2020,4,import,ด่านศุลกากรมุกดาหาร (ศภ.2),มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,252079.0
2020,5,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กรอบและโครงสำหรับแว่นตา,18520.0
2020,5,import,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กรอบและโครงสำหรับแว่นตา,25512.0
2020,5,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กรอบและโครงสำหรับแว่นตา,32597.0
2020,5,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กรอบและโครงสำหรับแว่นตา,998809.0
2020,5,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,581.0
2020,5,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,1277.0
2020,5,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,6962.0
2020,5,import,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,9060.0
2020,5,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,9603.0
2020,5,import,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,14561.0
2020,5,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,89578.0
2020,5,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,94976.0
2020,5,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,124481.0
2020,5,import,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,139322.0
2020,5,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,181528.0
2020,5,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,192513.0
2020,5,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,207381.0
2020,5,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,272601.0
2020,5,import,ด่านศุลกากรมุกดาหาร (ศภ.2),มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,432673.0
2020,5,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,453756.0
2020,6,import,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กรอบและโครงสำหรับแว่นตา,61205.0
2020,6,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กรอบและโครงสำหรับแว่นตา,281771.0
2020,6,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กรอบและโครงสำหรับแว่นตา,960352.0
2020,6,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กรอบและโครงสำหรับแว่นตา,1104454.0
2020,6,import,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,534.0
2020,6,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,2280.0
2020,6,import,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,3206.0
2020,6,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,3588.0
2020,6,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,6738.0
2020,6,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,13606.0
2020,6,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,17517.0
2020,6,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,19253.0
2020,6,import,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,23704.0
2020,6,import,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,25701.0
2020,6,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,27950.0
2020,6,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,45456.0
2020,6,import,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,120270.0
2020,6,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,194500.0
2020,6,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,213811.0
2020,6,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,259136.0
2020,7,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กรอบและโครงสำหรับแว่นตา,215946.0
2020,7,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กรอบและโครงสำหรับแว่นตา,1249448.0
2020,7,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กรอบและโครงสำหรับแว่นตา,1587914.0
2020,7,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,542.0
2020,7,import,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,3532.0
2020,7,import,ด่านศุลกากรปาดังเบซาร์  3(ศภ.4),สงขลา,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,3940.0
2020,7,import,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,4420.0
2020,7,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,4903.0
2020,7,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,7626.0
2020,7,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,7651.0
2020,7,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,8994.0
2020,7,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,12073.0
2020,7,import,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,17623.0
2020,7,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,18257.0
2020,7,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,26382.0
2020,7,import,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,75487.0
2020,7,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,94346.0
2020,7,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,167071.0
2020,7,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,277965.0
2020,7,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,325851.0
2020,8,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กรอบและโครงสำหรับแว่นตา,14849.0
2020,8,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กรอบและโครงสำหรับแว่นตา,577382.0
2020,8,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กรอบและโครงสำหรับแว่นตา,763348.0
2020,8,import,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,707.0
2020,8,import,ด่านศุลกากรปาดังเบซาร์  3(ศภ.4),สงขลา,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,3355.0
2020,8,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,3482.0
2020,8,import,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,3731.0
2020,8,import,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,6475.0
2020,8,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,7441.0
2020,8,import,ด่านศุลกากรทุ่งช้าง (ศภ.3),น่าน,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,9334.0
2020,8,import,ด่านศุลกากรหนองคาย (ศภ.2),หนองคาย,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,17455.0
2020,8,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,22668.0
2020,8,import,ด่านศุลกากรปาดังเบซาร์  3(ศภ.4),สงขลา,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,29590.0
2020,8,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,30166.0
2020,8,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,31859.0
2020,8,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,42413.0
2020,8,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,43297.0
2020,8,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CN,CHINA,สาธารณรัฐประชาชนจีน (ตอนใต้),กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,43395.0
