year,month,type,port_name,province_name,country_name_en,product_name,value_thousand_sum,date
2018,4,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,VIETNAM,เครื่องคอมพิวเตอร์และอุปกรณ์,41,2018-04
2018,4,import,ด่านศุลกากรหนองคาย (ศภ.2),หนองคาย,CHINA,กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,91,2018-04
2018,4,import,ด่านศุลกากรอรัญประเทศ (ศภ.1),สระแก้ว,VIETNAM,เคมีภัณฑ์อนินทรีย์,2018,2018-04
2018,4,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CHINA,กรอบและโครงสำหรับแว่นตา,68,2018-04
2018,4,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CHINA,กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,185,2018-04
2018,4,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,VIETNAM,กระดาษ และผลิตภัณฑ์กระดาษอื่น ๆ,910,2018-04
2018,5,export,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,VIETNAM,กระดาษและผลิตภัณฑ์กระดาษอื่นๆ,28,2018-05
2018,5,export,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,VIETNAM,กล่องหีบที่ทำด้วยพลาสติก,1680,2018-05
2018,5,export,ด่านศุลกากรมุกดาหาร (ศภ.2),มุกดาหาร,VIETNAM,กระจกนิรภัย กระจกรถยนต์,18,2018-05
2018,5,export,ด่านศุลกากรมุกดาหาร (ศภ.2),มุกดาหาร,VIETNAM,กระดาษชำระ กระดาษเช็ดหน้า กระดาษอนามัย,3761,2018-05
2018,5,export,ด่านศุลกากรมุกดาหาร (ศภ.2),มุกดาหาร,VIETNAM,กระดาษและผลิตภัณฑ์กระดาษอื่นๆ,939,2018-05
2018,5,export,ด่านศุลกากรมุกดาหาร (ศภ.2),มุกดาหาร,VIETNAM,กระดาษใช้สำหรับเขียน พิมพ์ หรือวัตถุประสงค์อื่นทางกราฟิก,435,2018-05
2018,5,export,ด่านศุลกากรมุกดาหาร (ศภ.2),มุกดาหาร,VIETNAM,กระเป๋าถือ,10,2018-05
2018,5,export,ด่านศุลกากรมุกดาหาร (ศภ.2),มุกดาหาร,VIETNAM,กล่องหีบที่ทำด้วยพลาสติก,144,2018-05
2018,5,export,ด่านศุลกากรมุกดาหาร (ศภ.2),มุกดาหาร,VIETNAM,ก๊อก วาวล์และส่วนประกอบ,201,2018-05
2018,5,export,ด่านศุลกากรระนอง,ระนอง,SINGAPORE,กระเป๋าถือ,0,2018-05
2018,5,export,ด่านศุลกากรระนอง,ระนอง,SINGAPORE,กล่องหีบที่ทำด้วยพลาสติก,0,2018-05
2018,5,export,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กรอบรูปไม้,7,2018-05
2018,5,export,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กระดาษชำระ กระดาษเช็ดหน้า กระดาษอนามัย,8,2018-05
2018,5,export,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กระดาษแข็ง,344,2018-05
2018,5,export,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กระดาษและผลิตภัณฑ์กระดาษอื่นๆ,400,2018-05
2018,5,export,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กระดาษใช้สำหรับเขียน พิมพ์ หรือวัตถุประสงค์อื่นทางกราฟิก,35,2018-05
2018,5,export,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กระเป๋าถือ,1659,2018-05
2018,5,export,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กระเป๋าเดินทาง,133,2018-05
2018,5,export,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กระเป๋าใส่เศษสตางค์,12,2018-05
2018,5,export,ด่านศุลกากรเชียงของ (ศภ.3),เชียงราย,CHINA,กระเป๋าถือ,43,2018-05
2018,5,export,ด่านศุลกากรเชียงของ (ศภ.3),เชียงราย,CHINA,กระเป๋าเดินทาง,62,2018-05
2018,5,export,ด่านศุลกากรเชียงของ (ศภ.3),เชียงราย,CHINA,กล้วยไม้,14641,2018-05
2018,5,export,ด่านศุลกากรเชียงของ (ศภ.3),เชียงราย,CHINA,ขนมปังกรอบ,929,2018-05
2018,5,export,ด่านศุลกากรเชียงของ (ศภ.3),เชียงราย,CHINA,ของชำร่วยและเครื่องประดับ,48,2018-05
2018,5,export,ด่านศุลกากรเชียงของ (ศภ.3),เชียงราย,CHINA,ข้าว,33564,2018-05
2018,5,export,ด่านศุลกากรเชียงของ (ศภ.3),เชียงราย,CHINA,ข้าวโพด,38,2018-05
2018,5,export,ด่านศุลกากรเชียงของ (ศภ.3),เชียงราย,CHINA,ครื่องจักรกลและส่วนประกอบ อื่น ๆ,3,2018-05
2018,5,export,ด่านศุลกากรเชียงของ (ศภ.3),เชียงราย,CHINA,โกโก้และของปรุงแต่ง,65,2018-05
2018,5,export,ด่านศุลกากรเชียงของ (ศภ.3),เชียงราย,CHINA,ไขมันและน้ำมันจากพืชและสัตว์อื่น ๆ,64,2018-05
2018,5,export,ด่านศุลกากรเชียงแสน (ศภ.3),เชียงราย,CHINA,ข้าว,477,2018-05
2018,5,export,ทำเนียบท่าเรือห้าเชียง,เชียงราย,CHINA,กระจกนิรภัย กระจกรถยนต์,7,2018-05
2018,5,export,ท่าเรือพาณิชย์เชียงแสน,เชียงราย,CHINA,กล้วยไม้,1171,2018-05
2018,5,export,ท่าเรือพาณิชย์เชียงแสน,เชียงราย,CHINA,ไก่,65611,2018-05
2018,5,export,ท่าเรือพาณิชย์เชียงแสน,เชียงราย,CHINA,ไขมันและน้ำมันจากพืชและสัตว์อื่น ๆ,13671,2018-05
2018,5,import,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,CHINA,กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,121,2018-05
2018,5,import,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,VIETNAM,เครื่องคอมพิวเตอร์และอุปกรณ์,64177,2018-05
2018,5,import,ด่านศุลกากรปาดังเบซาร์  3(ศภ.4),สงขลา,CHINA,กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,29,2018-05
2018,5,import,ด่านศุลกากรปาดังเบซาร์  3(ศภ.4),สงขลา,SINGAPORE,กระดาษ และผลิตภัณฑ์กระดาษอื่น ๆ,2036,2018-05
2018,5,import,ด่านศุลกากรปาดังเบซาร์  3(ศภ.4),สงขลา,VIETNAM,เครื่องคอมพิวเตอร์และอุปกรณ์,35254,2018-05
2018,5,import,ด่านศุลกากรปาดังเบซาร์  3(ศภ.4),สงขลา,VIETNAM,เครื่องจักรกลอื่น ๆ และส่วนประกอบ,34,2018-05
2018,5,import,ด่านศุลกากรมุกดาหาร (ศภ.2),มุกดาหาร,VIETNAM,กระดาษ และผลิตภัณฑ์กระดาษอื่น ๆ,200,2018-05
2018,5,import,ด่านศุลกากรมุกดาหาร (ศภ.2),มุกดาหาร,VIETNAM,กระดาษพิมพ์เขียน,0,2018-05
2018,5,import,ด่านศุลกากรมุกดาหาร (ศภ.2),มุกดาหาร,VIETNAM,คอนแทกเลนซ์และเลนส์,10655,2018-05
2018,5,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,CHINA,กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,17,2018-05
2018,5,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,74,2018-05
2018,5,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กระดาษ และผลิตภัณฑ์กระดาษอื่น ๆ,3388,2018-05
2018,5,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กระดาษชำระ,123,2018-05
2018,5,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กระดาษและกระดาษแข็ง,22477,2018-05
2018,5,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กระเป๋า,2,2018-05
2018,5,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กระเป๋าถือและกระเป๋าอื่น ๆ,116,2018-05
2018,5,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,VIETNAM,กระดาษ และผลิตภัณฑ์กระดาษอื่น ๆ,12,2018-05
2018,5,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,VIETNAM,กระเป๋าถือและกระเป๋าอื่น ๆ,59,2018-05
2018,5,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,VIETNAM,เคมีปรุงแต่งใช้ในการถ่ายรูป,1104,2018-05
2018,5,import,ด่านศุลกากรหนองคาย (ศภ.2),หนองคาย,CHINA,กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,72,2018-05
2018,5,import,ด่านศุลกากรหนองคาย (ศภ.2),หนองคาย,SINGAPORE,กาแฟ ชา เครื่องเทศ,14,2018-05
2018,5,import,ด่านศุลกากรอรัญประเทศ (ศภ.1),สระแก้ว,VIETNAM,เคมีภัณฑ์อนินทรีย์,2203,2018-05
2018,5,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CHINA,กรอบและโครงสำหรับแว่นตา,172,2018-05
2018,5,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CHINA,กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,9,2018-05
2018,6,export,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,CHINA,เคมีภัณฑ์เบ็ดเตล็ด,212,2018-06
2018,6,export,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,VIETNAM,กล่องหีบที่ทำด้วยพลาสติก,1872,2018-06
2018,6,export,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,VIETNAM,ขนมปังกรอบ,391,2018-06
2018,6,export,ด่านศุลกากรปาดังเบซาร์  3(ศภ.4),สงขลา,SINGAPORE,กล่องหีบที่ทำด้วยพลาสติก,379,2018-06
2018,6,export,ด่านศุลกากรมุกดาหาร (ศภ.2),มุกดาหาร,VIETNAM,กระจกนิรภัย กระจกรถยนต์,65,2018-06
2018,6,export,ด่านศุลกากรมุกดาหาร (ศภ.2),มุกดาหาร,VIETNAM,กระดาษชำระ กระดาษเช็ดหน้า กระดาษอนามัย,6680,2018-06
2018,6,export,ด่านศุลกากรมุกดาหาร (ศภ.2),มุกดาหาร,VIETNAM,กระดาษและผลิตภัณฑ์กระดาษอื่นๆ,2017,2018-06
2018,6,export,ด่านศุลกากรมุกดาหาร (ศภ.2),มุกดาหาร,VIETNAM,กระดาษใช้สำหรับเขียน พิมพ์ หรือวัตถุประสงค์อื่นทางกราฟิก,795,2018-06
2018,6,export,ด่านศุลกากรมุกดาหาร (ศภ.2),มุกดาหาร,VIETNAM,กล่องหีบที่ทำด้วยพลาสติก,297,2018-06
2018,6,export,ด่านศุลกากรมุกดาหาร (ศภ.2),มุกดาหาร,VIETNAM,ก๊อก วาวล์และส่วนประกอบ,476,2018-06
2018,6,export,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กรอบรูปไม้,18,2018-06
2018,6,export,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กระจกนิรภัย กระจกรถยนต์,11,2018-06
2018,6,export,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กระดาษคราฟท์,156,2018-06
2018,6,export,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กระดาษชำระ กระดาษเช็ดหน้า กระดาษอนามัย,1,2018-06
2018,6,export,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กระดาษแข็ง,33,2018-06
2018,6,export,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กระดาษและผลิตภัณฑ์กระดาษอื่นๆ,141,2018-06
2018,6,export,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กระเป๋าถือ,1160,2018-06
2018,6,export,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กระเป๋าเดินทาง,97,2018-06
2018,6,export,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กระเป๋าใส่เศษสตางค์,4,2018-06
2018,6,export,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กล่องหีบที่ทำด้วยพลาสติก,2326,2018-06
2018,6,export,ด่านศุลกากรเชียงของ (ศภ.3),เชียงราย,CHINA,กระเป๋าถือ,4,2018-06
2018,6,export,ด่านศุลกากรเชียงของ (ศภ.3),เชียงราย,CHINA,กระเป๋าเดินทาง,215,2018-06
2018,6,export,ด่านศุลกากรเชียงของ (ศภ.3),เชียงราย,CHINA,กล้วยไม้,13922,2018-06
2018,6,export,ด่านศุลกากรเชียงของ (ศภ.3),เชียงราย,CHINA,ขนมปังกรอบ,761,2018-06
2018,6,export,ด่านศุลกากรเชียงของ (ศภ.3),เชียงราย,CHINA,ของชำร่วยและเครื่องประดับ,74,2018-06
2018,6,export,ด่านศุลกากรเชียงของ (ศภ.3),เชียงราย,CHINA,ข้าว,44760,2018-06
2018,6,export,ด่านศุลกากรเชียงของ (ศภ.3),เชียงราย,CHINA,ข้าวโพด,7,2018-06
2018,6,export,ด่านศุลกากรเชียงของ (ศภ.3),เชียงราย,CHINA,เคมีภัณฑ์อินทรีย์,738,2018-06
2018,6,export,ด่านศุลกากรเชียงของ (ศภ.3),เชียงราย,CHINA,เครื่องกีฬาสำหรับเล่นกลางแจ้ง (สกี แบดมินตัน กอล์ฟ  เทนนิส ฯลฯ),3,2018-06
2018,6,export,ด่านศุลกากรเชียงของ (ศภ.3),เชียงราย,CHINA,โกโก้และของปรุงแต่ง,100,2018-06
2018,6,export,ด่านศุลกากรเชียงแสน (ศภ.3),เชียงราย,CHINA,เคมีภัณฑ์อินทรีย์,486,2018-06
2018,6,export,ด่านศุลกากรเบตง (ศภ.4),ยะลา,CHINA,เคมีภัณฑ์อินทรีย์,1718,2018-06
2018,6,export,ทำเนียบท่าเรือห้าเชียง,เชียงราย,CHINA,กระจกนิรภัย กระจกรถยนต์,1,2018-06
2018,6,export,ทำเนียบท่าเรือห้าเชียง,เชียงราย,CHINA,ข้าว,490,2018-06
2018,6,export,ท่าเรือพาณิชย์เชียงแสน,เชียงราย,CHINA,กล้วยไม้,5,2018-06
2018,6,export,ท่าเรือพาณิชย์เชียงแสน,เชียงราย,CHINA,ไก่,13034,2018-06
2018,6,import,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,CHINA,กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,192,2018-06
2018,6,import,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,VIETNAM,เคมีภัณฑ์อนินทรีย์,941,2018-06
2018,6,import,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,VIETNAM,เครื่องคอมพิวเตอร์และอุปกรณ์,135,2018-06
2018,6,import,ด่านศุลกากรปาดังเบซาร์  3(ศภ.4),สงขลา,CHINA,กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,63,2018-06
2018,6,import,ด่านศุลกากรปาดังเบซาร์  3(ศภ.4),สงขลา,VIETNAM,กระเบื้องปูพื้นและปิดผนัง,1,2018-06
2018,6,import,ด่านศุลกากรปาดังเบซาร์  3(ศภ.4),สงขลา,VIETNAM,เครื่องคอมพิวเตอร์และอุปกรณ์,14407,2018-06
2018,6,import,ด่านศุลกากรมุกดาหาร (ศภ.2),มุกดาหาร,VIETNAM,กระดาษ และผลิตภัณฑ์กระดาษอื่น ๆ,421,2018-06
2018,6,import,ด่านศุลกากรมุกดาหาร (ศภ.2),มุกดาหาร,VIETNAM,กระดาษพิมพ์เขียน,120,2018-06
2018,6,import,ด่านศุลกากรมุกดาหาร (ศภ.2),มุกดาหาร,VIETNAM,คอนแทกเลนซ์และเลนส์,13053,2018-06
2018,6,import,ด่านศุลกากรระนอง,ระนอง,SINGAPORE,ก๊าซธรรมชาติ,5,2018-06
2018,6,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,CHINA,กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,42,2018-06
2018,6,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,0,2018-06
2018,6,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กระดาษ และผลิตภัณฑ์กระดาษอื่น ๆ,2843,2018-06
2018,6,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กระดาษชำระ,744,2018-06
2018,6,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กระดาษและกระดาษแข็ง,18146,2018-06
2018,6,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กระเป๋า,200,2018-06
2018,6,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กระเป๋าถือและกระเป๋าอื่น ๆ,47,2018-06
2018,6,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,VIETNAM,กระดาษ และผลิตภัณฑ์กระดาษอื่น ๆ,8,2018-06
2018,6,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,VIETNAM,กระเป๋าถือและกระเป๋าอื่น ๆ,51,2018-06
2018,6,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,VIETNAM,เคมีปรุงแต่งใช้ในการถ่ายรูป,6919,2018-06
2018,6,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,VIETNAM,เครื่องคอมพิวเตอร์และอุปกรณ์,19,2018-06
2018,6,import,ด่านศุลกากรหนองคาย (ศภ.2),หนองคาย,CHINA,กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,44,2018-06
2018,6,import,ด่านศุลกากรหนองคาย (ศภ.2),หนองคาย,SINGAPORE,กระเบื้องปูพื้นและปิดผนัง,5,2018-06
2018,6,import,ด่านศุลกากรอรัญประเทศ (ศภ.1),สระแก้ว,VIETNAM,เคมีภัณฑ์อนินทรีย์,3011,2018-06
2018,6,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CHINA,กรอบและโครงสำหรับแว่นตา,27,2018-06
2018,6,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,CHINA,กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,637,2018-06
2018,6,import,รพท.มุกดาหารลานทอง ด่านศุลกากรมุกดาหาร,มุกดาหาร,VIETNAM,เครื่องคอมพิวเตอร์และอุปกรณ์,276,2018-06
2018,7,export,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,VIETNAM,กล่องหีบที่ทำด้วยพลาสติก,1709,2018-07
2018,7,export,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,VIETNAM,ข้าว,218,2018-07
2018,7,export,ด่านศุลกากรปาดังเบซาร์  3(ศภ.4),สงขลา,SINGAPORE,กล่องหีบที่ทำด้วยพลาสติก,374,2018-07
2018,7,export,ด่านศุลกากรมุกดาหาร (ศภ.2),มุกดาหาร,CHINA,เครื่องกังหันไอพ่นและกังหันอื่น ๆ,1284,2018-07
2018,7,export,ด่านศุลกากรมุกดาหาร (ศภ.2),มุกดาหาร,VIETNAM,กระจกนิรภัย กระจกรถยนต์,16,2018-07
2018,7,export,ด่านศุลกากรมุกดาหาร (ศภ.2),มุกดาหาร,VIETNAM,กระดาษชำระ กระดาษเช็ดหน้า กระดาษอนามัย,6665,2018-07
2018,7,export,ด่านศุลกากรมุกดาหาร (ศภ.2),มุกดาหาร,VIETNAM,กระดาษและผลิตภัณฑ์กระดาษอื่นๆ,2529,2018-07
2018,7,export,ด่านศุลกากรมุกดาหาร (ศภ.2),มุกดาหาร,VIETNAM,กระดาษใช้สำหรับเขียน พิมพ์ หรือวัตถุประสงค์อื่นทางกราฟิก,301,2018-07
2018,7,export,ด่านศุลกากรมุกดาหาร (ศภ.2),มุกดาหาร,VIETNAM,กล่องหีบที่ทำด้วยพลาสติก,183,2018-07
2018,7,export,ด่านศุลกากรมุกดาหาร (ศภ.2),มุกดาหาร,VIETNAM,กุญแจสายยู,1,2018-07
2018,7,export,ด่านศุลกากรมุกดาหาร (ศภ.2),มุกดาหาร,VIETNAM,ก๊อก วาวล์และส่วนประกอบ,590,2018-07
2018,7,export,ด่านศุลกากรมุกดาหาร (ศภ.2),มุกดาหาร,VIETNAM,ของอื่นๆที่ทำด้วยอลูมิเนียม,5388,2018-07
2018,7,export,ด่านศุลกากรมุกดาหาร (ศภ.2),มุกดาหาร,VIETNAM,ของเบ็ดเตล็ดอื่น ๆ ทำด้วยโลหะสามัญ,21,2018-07
2018,7,export,ด่านศุลกากรมุกดาหาร (ศภ.2),มุกดาหาร,VIETNAM,ข้าว,250,2018-07
2018,7,export,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กรอบรูปไม้,8,2018-07
2018,7,export,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กระจกนิรภัย กระจกรถยนต์,125,2018-07
2018,7,export,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กระดาษชำระ กระดาษเช็ดหน้า กระดาษอนามัย,311,2018-07
2018,7,export,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กระดาษแข็ง,12,2018-07
2018,7,export,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กระดาษและผลิตภัณฑ์กระดาษอื่นๆ,630,2018-07
2018,7,export,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กระเป๋าถือ,55,2018-07
2018,7,export,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กระเป๋าเดินทาง,141,2018-07
2018,7,export,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กระเป๋าใส่เศษสตางค์,10,2018-07
2018,7,export,ด่านศุลกากรเชียงของ (ศภ.3),เชียงราย,CHINA,กระเป๋าเดินทาง,40,2018-07
2018,7,export,ด่านศุลกากรเชียงของ (ศภ.3),เชียงราย,CHINA,กล้วยไม้,14194,2018-07
2018,7,export,ด่านศุลกากรเชียงของ (ศภ.3),เชียงราย,CHINA,ขนมปังกรอบ,610,2018-07
2018,7,export,ด่านศุลกากรเชียงของ (ศภ.3),เชียงราย,CHINA,ของชำร่วยและเครื่องประดับ,109,2018-07
2018,7,export,ด่านศุลกากรเชียงของ (ศภ.3),เชียงราย,CHINA,ข้าว,23116,2018-07
2018,7,export,ด่านศุลกากรเชียงของ (ศภ.3),เชียงราย,CHINA,ข้าวโพด,39,2018-07
2018,7,export,ด่านศุลกากรเชียงของ (ศภ.3),เชียงราย,CHINA,เคมีภัณฑ์อินทรีย์,332,2018-07
2018,7,export,ด่านศุลกากรเชียงของ (ศภ.3),เชียงราย,CHINA,เครื่องกีฬาสำหรับเล่นกลางแจ้ง (สกี แบดมินตัน กอล์ฟ  เทนนิส ฯลฯ),6,2018-07
2018,7,export,ด่านศุลกากรเชียงของ (ศภ.3),เชียงราย,CHINA,โกโก้และของปรุงแต่ง,144,2018-07
2018,7,export,ด่านศุลกากรแม่สอด (ศภ.3),ตาก,CHINA,ครื่องจักรกลและส่วนประกอบ อื่น ๆ,36,2018-07
2018,7,export,ทำเนียบท่าเรือห้าเชียง,เชียงราย,CHINA,กระเป๋าถือ,196,2018-07
2018,7,export,ทำเนียบท่าเรือห้าเชียง,เชียงราย,CHINA,กระเป๋าใส่เศษสตางค์,160,2018-07
2018,7,export,ทำเนียบท่าเรือห้าเชียง,เชียงราย,CHINA,ครื่องแต่งกายและเข็มขัด,109,2018-07
2018,7,export,ท่าเรือพาณิชย์เชียงแสน,เชียงราย,CHINA,กระเป๋าถือ,9,2018-07
2018,7,export,ท่าเรือพาณิชย์เชียงแสน,เชียงราย,CHINA,กล้วยไม้,400,2018-07
2018,7,export,ท่าเรือพาณิชย์เชียงแสน,เชียงราย,CHINA,ไขมันและน้ำมันจากพืชและสัตว์อื่น ๆ,8640,2018-07
2018,7,import,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,CHINA,กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,35,2018-07
2018,7,import,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,VIETNAM,กระดาษ และผลิตภัณฑ์กระดาษอื่น ๆ,100,2018-07
2018,7,import,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,VIETNAM,เคมีภัณฑ์อนินทรีย์,871,2018-07
2018,7,import,ด่านศุลกากรนครพนม (ศภ.2),นครพนม,VIETNAM,เคมีภัณฑ์อื่น ๆ,29362,2018-07
2018,7,import,ด่านศุลกากรปาดังเบซาร์  3(ศภ.4),สงขลา,CHINA,กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,14,2018-07
2018,7,import,ด่านศุลกากรปาดังเบซาร์  3(ศภ.4),สงขลา,SINGAPORE,กระดาษ และผลิตภัณฑ์กระดาษอื่น ๆ,838,2018-07
2018,7,import,ด่านศุลกากรปาดังเบซาร์  3(ศภ.4),สงขลา,VIETNAM,กระดาษและกระดาษแข็ง,0,2018-07
2018,7,import,ด่านศุลกากรปาดังเบซาร์  3(ศภ.4),สงขลา,VIETNAM,กระเบื้องปูพื้นและปิดผนัง,2,2018-07
2018,7,import,ด่านศุลกากรปาดังเบซาร์  3(ศภ.4),สงขลา,VIETNAM,เครื่องคอมพิวเตอร์และอุปกรณ์,301,2018-07
2018,7,import,ด่านศุลกากรมุกดาหาร (ศภ.2),มุกดาหาร,VIETNAM,กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,6390,2018-07
2018,7,import,ด่านศุลกากรมุกดาหาร (ศภ.2),มุกดาหาร,VIETNAM,กระดาษ และผลิตภัณฑ์กระดาษอื่น ๆ,125,2018-07
2018,7,import,ด่านศุลกากรมุกดาหาร (ศภ.2),มุกดาหาร,VIETNAM,กระดาษพิมพ์เขียน,11,2018-07
2018,7,import,ด่านศุลกากรมุกดาหาร (ศภ.2),มุกดาหาร,VIETNAM,คอนแทกเลนซ์และเลนส์,12316,2018-07
2018,7,import,ด่านศุลกากรมุกดาหาร (ศภ.2),มุกดาหาร,VIETNAM,เคมีภัณฑ์อนินทรีย์,1775,2018-07
2018,7,import,ด่านศุลกากรระนอง,ระนอง,SINGAPORE,กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,17,2018-07
2018,7,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,CHINA,กระจก แก้ว และผลิตภัณฑ์อื่น ๆ,62,2018-07
2018,7,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กระดาษ และผลิตภัณฑ์กระดาษอื่น ๆ,2989,2018-07
2018,7,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กระดาษชำระ,201,2018-07
2018,7,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กระดาษและกระดาษแข็ง,14812,2018-07
2018,7,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,SINGAPORE,กระเป๋า,2,2018-07
2018,7,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,VIETNAM,กระดาษ และผลิตภัณฑ์กระดาษอื่น ๆ,20,2018-07
2018,7,import,ด่านศุลกากรสะเดา (ศภ.4),สงขลา,VIETNAM,กระเป๋าถือและกระเป๋าอื่น ๆ,47,2018-07
